,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
607,Ferrari,575M,2003,0,515,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,9,2774,217890
610,Ferrari,575M,2004,0,515,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,9,2774,217890
606,Ferrari,575M,2002,0,515,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,9,2774,224670
608,Ferrari,575M,2003,0,515,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,9,2774,228339
609,Ferrari,575M,2004,0,515,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,9,2774,228339
682,Ferrari,612 Scaglietti,2009,0,532,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088
683,Ferrari,612 Scaglietti,2010,0,532,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088
684,Ferrari,612 Scaglietti,2011,0,532,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Large,Coupe,16,9,2774,313088
2167,Ferrari,California,2012,0,453,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,19,13,2774,195840
2168,Ferrari,California,2013,0,483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,19,13,2774,198190
2169,Ferrari,California,2014,0,483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,19,13,2774,198190
2166,Ferrari,California T,2015,0,553,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,23,16,2774,198973
4644,Ferrari,F12 Berlinetta,2013,0,731,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,16,11,2774,315888
4645,Ferrari,F12 Berlinetta,2014,0,731,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,16,11,2774,315888
4646,Ferrari,F12 Berlinetta,2015,0,731,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,16,11,2774,319995
4647,Ferrari,F430,2007,0,483,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,11,2774,173079
4650,Ferrari,F430,2007,0,483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,11,2774,184309
4655,Ferrari,F430,2008,0,483,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,11,2774,186925
4658,Ferrari,F430,2009,0,483,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,11,2774,187925
4652,Ferrari,F430,2008,0,483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,11,2774,199054
4656,Ferrari,F430,2009,0,483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16,11,2774,200054
4651,Ferrari,F430,2007,0,483,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16,11,2774,201213
4648,Ferrari,F430,2007,0,483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16,11,2774,211525
4653,Ferrari,F430,2008,0,483,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16,11,2774,217310
4657,Ferrari,F430,2009,0,483,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16,11,2774,218310
4654,Ferrari,F430,2008,0,483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16,11,2774,228447
4659,Ferrari,F430,2009,0,483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16,11,2774,229447
4649,Ferrari,F430,2007,0,483,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,16,11,2774,234945
4666,Ferrari,FF,2013,0,651,12,AUTOMATED_MANUAL,all wheel drive,3,"Exotic,High-Performance",Large,Coupe,16,11,2774,295000
4667,Ferrari,FF,2014,0,651,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Large,Coupe,16,11,2774,295000
4668,Ferrari,FF,2015,0,651,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Large,Coupe,16,11,2774,295000
10093,Ferrari,Superamerica,2005,0,532,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,9,2774,281170
10094,Ferrari,Superamerica,2005,0,532,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16,9,2774,294080
569,FIAT,500,2017,0,101,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,27,819,15990
552,FIAT,500,2015,0,101,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,40,31,819,16845
559,FIAT,500,2016,0,101,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,40,31,819,16995
566,FIAT,500,2017,0,101,4,AUTOMATIC,front wheel drive,2,No category,Compact,Convertible,33,27,819,17485
544,FIAT,500,2015,0,135,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,28,819,19700
561,FIAT,500,2016,0,135,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,34,28,819,19700
564,FIAT,500,2017,0,160,4,MANUAL,front wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,33,28,819,19995
549,FIAT,500,2015,0,101,4,MANUAL,front wheel drive,2,No category,Compact,Convertible,34,28,819,20345
560,FIAT,500,2016,0,101,4,MANUAL,front wheel drive,2,No category,Compact,Convertible,40,31,819,20395
568,FIAT,500,2017,0,160,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Convertible,33,28,819,21490
547,FIAT,500,2015,0,160,4,MANUAL,front wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,34,28,819,22495
557,FIAT,500,2016,0,160,4,MANUAL,front wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,34,28,819,22575
542,FIAT,500,2015,0,160,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Convertible,34,28,819,26595
553,FIAT,500,2016,0,160,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Convertible,34,28,819,26695
33,FIAT,124 Spider,2017,0,160,4,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,35,26,819,24995
539,FIAT,500e,2015,3,249.3860701,0,DIRECT_DRIVE,front wheel drive,2,Hatchback,Compact,2dr Hatchback,108,122,819,31800
540,FIAT,500e,2016,3,249.3860701,0,DIRECT_DRIVE,front wheel drive,2,Hatchback,Compact,2dr Hatchback,103,121,819,31800
541,FIAT,500e,2017,3,249.3860701,0,DIRECT_DRIVE,front wheel drive,2,Hatchback,Compact,2dr Hatchback,103,121,819,31800
570,FIAT,500L,2015,0,160,4,MANUAL,front wheel drive,4,No category,Compact,Wagon,33,25,819,19345
579,FIAT,500L,2016,0,160,4,MANUAL,front wheel drive,4,No category,Compact,Wagon,33,25,819,19495
581,FIAT,500L,2017,0,160,4,AUTOMATIC,front wheel drive,4,No category,Compact,Wagon,30,22,819,20995
572,FIAT,500L,2015,0,160,4,AUTOMATIC,front wheel drive,4,No category,Compact,Wagon,30,22,819,24695
577,FIAT,500L,2016,0,160,4,AUTOMATIC,front wheel drive,4,No category,Compact,Wagon,30,22,819,24795
597,FIAT,500X,2017,0,160,4,MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,819,19995
589,FIAT,500X,2016,0,160,4,MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,34,25,819,20000
587,FIAT,500X,2016,0,180,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,31,22,819,22735
596,FIAT,500X,2017,0,180,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,30,22,819,23335
595,FIAT,500X,2017,0,180,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,29,21,819,23890
583,FIAT,500X,2016,0,180,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,21,819,24635
1331,Ford,Aerostar,1995,0,135,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Cargo Minivan,22,16,5657,2000
1332,Ford,Aerostar,1995,0,135,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Passenger Minivan,22,15,5657,2000
1333,Ford,Aerostar,1995,0,155,6,AUTOMATIC,all wheel drive,3,No category,Large,Passenger Minivan,18,14,5657,2000
1334,Ford,Aerostar,1995,0,135,6,AUTOMATIC,rear wheel drive,3,No category,Large,Passenger Minivan,22,15,5657,2000
1335,Ford,Aerostar,1996,0,140,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Passenger Minivan,21,15,5657,2000
1336,Ford,Aerostar,1996,0,155,6,AUTOMATIC,all wheel drive,3,No category,Large,Passenger Minivan,19,13,5657,2000
1337,Ford,Aerostar,1996,0,140,6,AUTOMATIC,rear wheel drive,3,No category,Large,Passenger Minivan,21,15,5657,2000
1338,Ford,Aerostar,1996,0,140,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Cargo Minivan,22,16,5657,2000
1339,Ford,Aerostar,1997,0,140,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Cargo Minivan,21,15,5657,2000
1340,Ford,Aerostar,1997,0,140,6,AUTOMATIC,rear wheel drive,3,No category,Large,Passenger Minivan,22,15,5657,2000
1341,Ford,Aerostar,1997,0,152,6,AUTOMATIC,all wheel drive,3,No category,Large,Passenger Minivan,17,13,5657,2000
1342,Ford,Aerostar,1997,0,140,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Passenger Minivan,22,15,5657,2000
1469,Ford,Aspire,1995,0,63,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38,31,5657,2000
1471,Ford,Aspire,1995,0,63,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,31,5657,2000
1472,Ford,Aspire,1996,0,63,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,29,5657,2000
1473,Ford,Aspire,1996,0,63,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38,29,5657,2000
1474,Ford,Aspire,1997,0,63,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38,29,5657,2000
1475,Ford,Aspire,1997,0,63,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,29,5657,2000
2031,Ford,Bronco,1994,0,185,8,MANUAL,four wheel drive,2,No category,Midsize,2dr SUV,16,12,5657,2308
2036,Ford,Bronco,1995,0,205,8,MANUAL,four wheel drive,2,No category,Midsize,2dr SUV,16,12,5657,2474
2032,Ford,Bronco,1994,0,185,8,AUTOMATIC,four wheel drive,2,No category,Midsize,2dr SUV,17,12,5657,2585
2037,Ford,Bronco,1996,0,199,8,MANUAL,four wheel drive,2,No category,Midsize,2dr SUV,16,13,5657,2774
2035,Ford,Bronco,1995,0,205,8,AUTOMATIC,four wheel drive,2,No category,Midsize,2dr SUV,17,12,5657,2872
2039,Ford,Bronco,1996,0,199,8,AUTOMATIC,four wheel drive,2,No category,Midsize,2dr SUV,16,11,5657,3248
2023,Ford,Bronco II,1990,0,140,6,MANUAL,rear wheel drive,2,No category,Compact,2dr SUV,20,16,5657,2000
2025,Ford,Bronco II,1990,0,140,6,MANUAL,four wheel drive,2,No category,Compact,2dr SUV,20,15,5657,2000
2099,Ford,C-Max Hybrid,2017,0,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Wagon,37,42,5657,24120
2096,Ford,C-Max Hybrid,2015,0,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Wagon,37,42,5657,24170
2097,Ford,C-Max Hybrid,2016,0,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Wagon,37,42,5657,24170
2913,Ford,Contour,1998,0,125,4,MANUAL,front wheel drive,4,No category,Midsize,Sedan,32,21,5657,2000
2917,Ford,Contour,1999,0,125,4,MANUAL,front wheel drive,4,No category,Midsize,Sedan,31,21,5657,2000
2919,Ford,Contour,2000,0,170,6,MANUAL,front wheel drive,4,No category,Midsize,Sedan,27,18,5657,2000
2920,Ford,Contour,2000,0,125,4,MANUAL,front wheel drive,4,No category,Midsize,Sedan,31,21,5657,2079
2910,Ford,Contour SVT,1998,0,195,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2655
2911,Ford,Contour SVT,1999,0,200,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,26,17,5657,2702
2912,Ford,Contour SVT,2000,0,200,6,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,27,18,5657,2937
3136,Ford,Crown Victoria,2009,1,224,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Sedan,24,16,5657,29205
3137,Ford,Crown Victoria,2010,1,224,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Sedan,24,16,5657,29905
3138,Ford,Crown Victoria,2011,1,239,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Sedan,24,16,5657,29905
3644,Ford,E-150,1996,0,199,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Passenger Van,15,11,5657,2000
3645,Ford,E-150,1996,0,145,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Cargo Van,14,12,5657,2000
3646,Ford,E-150,1996,0,145,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Passenger Van,15,11,5657,2000
3649,Ford,E-150,1997,0,200,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Passenger Van,17,12,5657,2000
3652,Ford,E-150,1997,0,200,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Cargo Van,18,14,5657,2000
3654,Ford,E-150,1998,0,200,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Cargo Van,18,13,5657,2079
3656,Ford,E-150,1998,0,200,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Passenger Van,17,12,5657,2169
3657,Ford,E-250,1996,0,199,6,AUTOMATIC,rear wheel drive,3,No category,Large,Cargo Van,13,11,5657,2000
3658,Ford,E-250,1996,0,145,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Cargo Van,13,11,5657,2000
3661,Ford,E-250,1997,0,200,6,AUTOMATIC,rear wheel drive,3,No category,Large,Cargo Van,17,12,5657,2000
3663,Ford,E-250,1997,0,200,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Cargo Van,17,12,5657,2000
3665,Ford,E-250,1998,0,235,6,AUTOMATIC,rear wheel drive,3,No category,Midsize,Cargo Van,17,13,5657,2080
3666,Ford,E-250,1998,0,235,6,AUTOMATIC,rear wheel drive,3,No category,Large,Cargo Van,17,13,5657,2107
3793,Ford,Edge,2015,0,245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,5657,28100
3799,Ford,Edge,2016,0,245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,5657,28700
3806,Ford,Edge,2017,0,245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,21,5657,28950
3791,Ford,Edge,2015,0,245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,5657,30095
3800,Ford,Edge,2016,0,245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,5657,30695
3809,Ford,Edge,2017,0,245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,27,20,5657,30945
3811,Ford,Edge,2017,0,245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,20,5657,31790
3796,Ford,Edge,2015,0,315,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,18,5657,38100
3795,Ford,Edge,2015,0,315,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,17,5657,40095
3803,Ford,Edge,2016,0,315,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,24,17,5657,40900
3808,Ford,Edge,2017,0,315,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,24,17,5657,40900
4195,Ford,Escape,2015,0,168,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,31,22,5657,23450
4200,Ford,Escape,2016,0,168,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,31,22,5657,23590
4202,Ford,Escape,2017,0,168,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,29,21,5657,23600
4206,Ford,Escape,2017,0,249.3860701,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,30,23,5657,25100
4193,Ford,Escape,2015,0,178,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,32,23,5657,25650
4198,Ford,Escape,2016,0,178,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,32,23,5657,25790
4205,Ford,Escape,2017,0,249.3860701,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,28,22,5657,26850
4194,Ford,Escape,2015,0,178,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,22,5657,27400
4197,Ford,Escape,2016,0,178,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,29,22,5657,27540
4182,Ford,Escape Hybrid,2009,0,177,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,31,34,5657,29645
4187,Ford,Escape Hybrid,2010,0,177,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,31,34,5657,29860
4188,Ford,Escape Hybrid,2011,0,177,4,AUTOMATIC,front wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,31,34,5657,30570
4183,Ford,Escape Hybrid,2009,0,177,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,29,5657,31395
4186,Ford,Escape Hybrid,2010,0,177,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,30,5657,31610
4190,Ford,Escape Hybrid,2011,0,177,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Compact,4dr SUV,27,30,5657,32320
4207,Ford,Escort,2001,0,130,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,31,23,5657,12340
4209,Ford,Escort,2002,0,130,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,31,23,5657,12815
4213,Ford,Escort,2003,0,130,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,30,23,5657,13205
4211,Ford,Escort,2002,0,130,4,MANUAL,front wheel drive,2,No category,Compact,Coupe,31,22,5657,13860
4212,Ford,Escort,2002,0,110,4,AUTOMATIC,front wheel drive,4,No category,Compact,Sedan,32,23,5657,14090
3721,Ford,E-Series Van,2012,1,225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,26630
3726,Ford,E-Series Van,2013,1,225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,27325
3724,Ford,E-Series Van,2012,1,225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,27840
3730,Ford,E-Series Van,2013,1,225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,28540
3732,Ford,E-Series Van,2014,1,225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,13,5657,28600
3737,Ford,E-Series Van,2014,1,225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,13,5657,29815
3725,Ford,E-Series Van,2012,1,255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,5657,30560
3720,Ford,E-Series Van,2012,1,255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,5657,31460
3727,Ford,E-Series Van,2013,1,255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,5657,31485
3731,Ford,E-Series Van,2013,1,255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,5657,32385
3733,Ford,E-Series Van,2014,1,255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,5657,32760
3736,Ford,E-Series Van,2014,1,255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,5657,33660
3738,Ford,E-Series Wagon,2012,1,225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,28760
3748,Ford,E-Series Wagon,2013,1,225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,29455
3755,Ford,E-Series Wagon,2014,1,225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,30230
3743,Ford,E-Series Wagon,2012,1,255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,31855
3746,Ford,E-Series Wagon,2013,1,255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,32785
3754,Ford,E-Series Wagon,2014,1,255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,33560
4326,Ford,Expedition,2016,0,365,6,AUTOMATIC,rear wheel drive,4,No category,Large,4dr SUV,22,16,5657,41135
4328,Ford,Expedition,2016,0,365,6,AUTOMATIC,four wheel drive,4,No category,Large,4dr SUV,20,15,5657,44055
4329,Ford,Expedition,2016,0,365,6,AUTOMATIC,rear wheel drive,4,No category,Large,4dr SUV,21,15,5657,44410
4336,Ford,Expedition,2017,0,365,6,AUTOMATIC,rear wheel drive,4,No category,Large,4dr SUV,21,15,5657,46225
4327,Ford,Expedition,2016,0,365,6,AUTOMATIC,four wheel drive,4,No category,Large,4dr SUV,20,14,5657,47330
4343,Ford,Expedition,2017,0,365,6,AUTOMATIC,rear wheel drive,4,No category,Large,4dr SUV,20,15,5657,48936
4331,Ford,Expedition,2017,0,365,6,AUTOMATIC,four wheel drive,4,No category,Large,4dr SUV,20,15,5657,49150
4338,Ford,Expedition,2017,0,365,6,AUTOMATIC,four wheel drive,4,No category,Large,4dr SUV,19,15,5657,51861
4395,Ford,Explorer,2015,1,290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,30700
4402,Ford,Explorer,2016,1,290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31050
4410,Ford,Explorer,2017,1,290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31160
4394,Ford,Explorer,2015,1,290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,17,5657,32700
4391,Ford,Explorer,2015,1,290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,24,17,5657,33000
4403,Ford,Explorer,2016,1,290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33050
4407,Ford,Explorer,2017,1,290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33310
4397,Ford,Explorer,2015,1,290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,23,17,5657,35000
4408,Ford,Explorer,2017,0,280,4,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,27,19,5657,41525
4396,Ford,Explorer,2015,0,365,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,43100
4401,Ford,Explorer,2016,0,365,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,5657,43500
4413,Ford,Explorer,2017,0,280,4,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,25,18,5657,43675
4411,Ford,Explorer,2017,0,365,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,45205
4374,Ford,Explorer Sport,2001,0,203,6,MANUAL,rear wheel drive,2,No category,Midsize,2dr SUV,20,16,5657,21035
4377,Ford,Explorer Sport,2002,0,203,6,MANUAL,rear wheel drive,2,No category,Midsize,2dr SUV,20,16,5657,21220
4390,Ford,Explorer Sport,2003,0,203,6,MANUAL,rear wheel drive,2,No category,Midsize,2dr SUV,20,15,5657,21870
4379,Ford,Explorer Sport,2002,0,203,6,AUTOMATIC,rear wheel drive,2,No category,Midsize,2dr SUV,20,15,5657,22265
4385,Ford,Explorer Sport,2003,0,203,6,AUTOMATIC,rear wheel drive,2,No category,Midsize,2dr SUV,19,14,5657,22545
4373,Ford,Explorer Sport,2001,0,203,6,MANUAL,four wheel drive,2,No category,Midsize,2dr SUV,18,14,5657,24055
4376,Ford,Explorer Sport,2002,0,203,6,MANUAL,four wheel drive,2,No category,Midsize,2dr SUV,18,14,5657,24240
4388,Ford,Explorer Sport,2003,0,203,6,MANUAL,four wheel drive,2,No category,Midsize,2dr SUV,17,14,5657,24890
4382,Ford,Explorer Sport,2002,0,203,6,AUTOMATIC,four wheel drive,2,No category,Midsize,2dr SUV,18,13,5657,25285
4384,Ford,Explorer Sport,2003,0,203,6,AUTOMATIC,four wheel drive,2,No category,Midsize,2dr SUV,18,14,5657,25565
4350,Ford,Explorer Sport Trac,2008,0,210,6,AUTOMATIC,rear wheel drive,4,No category,Compact,Crew Cab Pickup,20,14,5657,25400
4366,Ford,Explorer Sport Trac,2009,0,210,6,AUTOMATIC,rear wheel drive,4,Crossover,Compact,Crew Cab Pickup,20,14,5657,25985
